StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,ethylene_[ppbV],ethylene_Flags,propane_[ppbV],propane_Flags,propylene_[ppbV],propylene_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,trans-2-butene_[ppbV],trans-2-butene_Flags,1-butene_[ppbV],1-butene_Flags,cis-2-butene_[ppbV],cis-2-butene_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,"1,3-butadiene_[ppbV]","1,3-butadiene_Flags",trans-2-pentene_[ppbV],trans-2-pentene_Flags,1-pentene_[ppbV],1-pentene_Flags,cis-2-pentene_[ppbV],cis-2-pentene_Flags,"2,2-dimethyl-butane_[ppbV]","2,2-dimethyl-butane_Flags","2,3-dimethyl-butane_[ppbV]","2,3-dimethyl-butane_Flags",2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,"2,4-dimethyl-pentane_[ppbV]","2,4-dimethyl-pentane_Flags",benzene_[ppbV],benzene_Flags,cyclohexane_[ppbV],cyclohexane_Flags,2-methyl-hexane_[ppbV],2-methyl-hexane_Flags,"2,3-dimethyl-pentane_[ppbV]","2,3-dimethyl-pentane_Flags",3-methyl-hexane_[ppbV],3-methyl-hexane_Flags,"2,2,4-trimethyl-pentane_[ppbV]","2,2,4-trimethyl-pentane_Flags",n-heptane_[ppbV],n-heptane_Flags,methyl-cyclohexane_[ppbV],methyl-cyclohexane_Flags,"2,3,4-trimethyl-pentane_[ppbV]","2,3,4-trimethyl-pentane_Flags",toluene_[ppbV],toluene_Flags,2-methyl-heptane_[ppbV],2-methyl-heptane_Flags,3-methyl-heptane_[ppbV],3-methyl-heptane_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",styrene_[ppbV],styrene_Flags,o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,isopropyl-benzene_[ppbV],isopropyl-benzene_Flags,a-pinene_[ppbV],a-pinene_Flags,n-propyl-benzene_[ppbV],n-propyl-benzene_Flags,m-ethyl-toluene_[ppbV],m-ethyl-toluene_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,3,5-trimethyl-benzene_[ppbV]","1,3,5-trimethyl-benzene_Flags",o-ethyl-toluene_[ppbV],o-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,"1,2,3-trimethyl-benzene_[ppbV]","1,2,3-trimethyl-benzene_Flags",m-diethyl-benzene_[ppbV],m-diethyl-benzene_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
06/06/2021 17:10:08,06/06/2021 17:54:36,1.14035,,0.184588,,0.644093,,0.0401363,,0.124942,,0.453396,,-0.0208742,4,-0.0265266,4,-0.00682434,4,-0.00194604,4,0.411274,,0.271059,,0.0045982,4,-0.0104169,4,-0.0063285,4,-0.0102589,4,-0.0173215,4,-0.140589,4,0.0298139,,0.151607,,0.03023,,0.0937307,,0.0400383,,-0.0211464,4,0.0262293,,-0.0102787,4,0.0280611,,-0.0100346,4,0.068654,,0.0240934,,0.0243955,,0.0047495,,-0.0022779,4,0.14844,,-0.00255811,4,-0.0051492,4,-0.00526396,4,0.0291506,,0.0913546,,0.0360101,,0.024805,,-0.00535898,4,-0.0236759,4,0.000260359,4,-0.00408371,4,0.0108849,,-0.0275255,4,-0.00532559,4,-0.0160655,4,-0.00982141,4,-0.00677654,4,0.0228987,,0.0533728,,-0.00958892,4,0.00443575,,0.0374717,
06/06/2021 18:11:53,06/06/2021 18:56:21,1.82761,,0.234039,,0.933201,,0.0634397,,0.102079,,0.440772,,-0.0207005,4,-0.0237278,4,,1,-0.00674428,4,0.30028,,0.287901,,0.00972616,,-0.0151455,4,-0.00745346,4,-0.00985141,4,-0.0193919,4,-0.146325,4,0.00464699,,0.063483,,0.0383998,,0.0632278,,0.0332265,,-0.0253417,4,0.0258955,,-0.0102556,4,0.0245812,,-0.0119579,4,0.0674312,,0.0230491,,0.0283917,,0.0154992,,-0.00722302,4,0.145661,,0.00201294,,-0.00293742,4,0.000290929,4,0.0302626,,0.0710208,,0.0400256,,0.0260023,,-0.00202597,4,-0.0246207,4,0.00146471,,-0.00579876,4,-0.0082253,4,-0.0227798,4,-0.00376333,4,-0.0152806,4,-0.00671687,4,-0.00426486,4,0.0189902,,0.0490831,,-0.00981724,4,0.00585609,,0.0387602,
06/06/2021 20:15:31,06/06/2021 20:59:59,1.17301,,0.10569,,0.618454,,0.0311591,,0.0968555,,0.289025,,-0.0133783,4,-0.0285378,4,-0.00972232,4,0.0102876,,0.198152,,0.181627,,0.0123268,,-0.00554151,4,-0.00354752,4,7.64E-05,4,0.0245441,,0.0108226,,0.0348029,,0.0384637,,0.00531748,4,0.0416448,,0.0134076,,-0.0259797,4,0.0256542,,-0.026208,4,0.0138819,,-0.0195381,4,0.0494399,,0.00109204,4,0.00933834,,-0.00505731,4,-0.00869846,4,0.10023,,-0.00788854,4,-0.00821833,4,-0.022409,4,0.0227658,,0.0696673,,0.0375399,,0.0196075,,-0.00626609,4,-0.0211063,4,0.000318963,4,-0.00109909,4,0.00556613,,-0.0217768,4,-0.00493421,4,-0.0134228,4,-0.00905894,4,-0.00313367,4,0.017838,,0.0365031,,-0.00503317,4,0.016004,,0.0723048,
06/06/2021 21:17:23,06/06/2021 22:01:51,1.27303,,0.112097,,0.721703,,0.0263017,,0.0923376,,0.26963,,-0.0239835,4,-0.0332556,4,-0.0257601,4,-0.0068165,4,0.104713,,0.160322,,0.00629777,,-0.0169084,4,-0.0155548,4,-0.0118799,4,-0.000626891,4,-0.0856924,4,-0.00531324,4,-0.0284997,4,-0.0216737,4,0.0404954,,0.0094686,,-0.0308308,4,0.0324389,,-0.0207987,4,0.0105111,,-0.0218268,4,0.052404,,0.00312836,,0.0120151,,0.00221628,,-0.00754042,4,0.0950785,,-0.0062098,4,-0.00660512,4,-0.00599432,4,0.0200849,,0.0447098,,0.0409177,,0.0179622,,-0.00631644,4,-0.0246645,4,0.000776942,,-0.0101438,4,0.000693423,4,-0.0230905,4,-0.007851,4,-0.0163428,4,-0.012343,4,-0.00656198,4,0.0143368,,0.0420923,,-0.00940387,4,0.00729769,,0.0452648,
06/06/2021 22:19:17,06/06/2021 23:03:45,4.09891,,0.395142,,2.4803,,0.120437,,0.300061,,1.03086,,-0.00734596,4,-0.0107976,4,-0.00418309,4,0.0201808,,0.825782,,0.516063,,0.0161064,,0.00640708,,0.000669686,4,0.00298186,4,0.0658714,,-0.0659836,4,0.0775813,,0.313806,,-0.0132251,4,0.177127,,0.0978851,,-0.00182581,4,0.0690501,,0.0312727,,0.0595119,,0.00660976,,0.11492,,0.0744902,,0.0619727,,0.0378073,,0.000616036,4,0.338131,,0.00953711,,0.00723407,,0.0146396,,0.0574325,,0.127846,,0.0494415,,0.0540512,,0.0130976,,-0.0215534,4,0.0012171,,0.00113119,4,0.0469604,,-0.0227919,4,0.00440479,,-0.00987403,4,0.0106864,,0.004868,,0.0299744,,0.0424416,,-0.00819916,4,0.0115806,,0.0393601,
06/06/2021 23:21:10,06/07/2021 0:05:38,4.7988,,0.661374,,2.75047,,0.129172,,0.717277,,4.04499,,-0.00484081,4,-0.00883985,4,-0.00363454,4,0.0175589,,0.890234,,0.500584,,0.0164079,,0.012193,,0.00487523,,0.00613566,,0.0287952,,-0.0708407,4,0.119058,,0.227019,,-0.0106341,4,0.183694,,0.0919488,,-0.0122555,4,0.0710696,,0.029319,,0.0618222,,0.0111331,,0.121792,,0.0589892,,0.0643945,,0.0351017,,0.000642258,4,0.376973,,0.0102265,,0.00777834,,0.014471,,0.0609366,,0.187215,,0.0575023,,0.0611381,,0.00801043,,-0.0215415,4,0.000725445,4,-0.00716789,4,0.060227,,-0.0116198,4,0.01066,,-0.00808291,4,0.0213258,,0.00287206,,0.0418446,,0.0390249,,-0.00619264,4,0.0103021,,0.0468399,
06/07/2021 0:23:06,06/07/2021 1:07:34,12.8584,,1.1416,,7.61339,,0.299228,,1.72328,,7.25841,,0.222194,,0.0561476,,0.30367,,0.241104,,7.476,,3.57502,,0.0346721,,0.266251,,0.139822,,0.135345,,0.456005,,0.208231,,0.64347,,1.29164,,0.0300267,,1.01411,,0.598961,,0.079277,,0.260261,,0.348623,,0.233809,,0.124764,,0.321351,,0.341211,,0.349095,,0.243428,,0.0489394,,0.96343,,0.0887269,,0.0795808,,0.114463,,0.169736,,0.304493,,0.0649792,,0.1499,,0.0891369,,-0.0049529,4,0.00149099,,0.0201041,,0.161049,,0.0113433,,0.0616376,,0.0083252,,0.0898226,,0.0729873,,0.0822986,,0.0454028,,0.0083912,,0.0381453,,0.0600932,
06/07/2021 1:25:01,06/07/2021 2:09:30,11.1675,,1.12233,,4.87604,,0.261713,,1.05047,,2.9568,,0.122365,,0.023223,,0.1653,,0.172421,,5.93315,,2.41648,,0.0363926,,0.158666,,0.0671155,,0.0800773,,0.332337,,0.174552,,0.547328,,0.859746,,0.00682542,4,0.759435,,0.424925,,0.178671,,0.243889,,0.234626,,0.247091,,0.253161,,0.321648,,0.900344,,0.267024,,0.180217,,0.197479,,1.27345,,0.0804578,,0.0798178,,0.116512,,0.17631,,0.359529,,0.05715,,0.165138,,0.0646214,,-0.00612956,4,0.00129876,,0.0160904,,0.17383,,0.00886528,,0.0575343,,0.0111721,,0.0855694,,0.058927,,0.0711385,,0.0478013,,0.00871564,,0.0428364,,0.0723276,
06/07/2021 2:26:53,06/07/2021 3:11:21,4.90785,,0.630637,,2.10539,,0.103983,,0.247029,,0.864299,,-0.0153675,4,-0.00922908,4,0.00799991,,0.0289683,,1.40581,,0.42775,,0.017911,,0.0109389,,0.00207315,4,0.000228237,4,0.0534893,,-0.0413896,4,0.139619,,0.219737,,0.0284559,,0.280594,,0.102137,,-0.00219027,4,0.112381,,0.0363212,,0.0819893,,0.0240689,,0.135591,,0.115473,,0.0813545,,0.054531,,0.018159,,0.548046,,0.0225062,,0.0240094,,0.0275826,,0.0947557,,0.310912,,0.0571502,,0.112208,,0.0200329,,-0.0172788,4,0.00335815,,0.00528198,,0.122263,,0.0105137,,0.0283164,,0.00145273,4,0.0661866,,0.0209512,,0.0356484,,0.0424861,,0.00228008,4,0.0243144,,0.0566591,
06/07/2021 3:28:49,06/07/2021 4:13:17,4.55353,,0.379892,,1.58901,,0.0656198,,0.160404,,0.525213,,-0.0189378,4,-0.0227952,4,-0.0199554,4,0.0103857,,0.691968,,0.245878,,0.0107868,,-0.00852853,4,-0.0114229,4,-0.0103848,4,0.0295934,,-0.101777,4,0.0513047,,0.067393,,0.160728,,0.20224,,0.0635994,,-0.0162515,4,0.0266215,,-0.00022351,4,0.0471924,,0.00161292,,0.0869502,,0.0427223,,0.0395495,,0.0147786,,0.0134077,,0.283552,,0.00326341,,0.0029231,,0.00402617,,0.0496781,,0.131499,,0.0491409,,0.0511539,,0.00637706,,-0.0213915,4,0.0049008,,0.000657545,4,0.0551218,,0.00762118,,0.00875833,,-0.00936122,4,0.0232655,,0.0120406,,0.0339435,,0.0292714,,-0.00525057,4,0.0198719,,0.0532547,
06/07/2021 4:30:41,06/07/2021 5:15:09,6.16069,,0.741816,,2.41837,,0.166437,,0.417191,,1.41081,,0.0112904,4,-0.00442445,4,0.0135374,,0.0388488,,1.35151,,0.638142,,0.0255394,,0.0213712,,0.00311008,4,0.0133511,,0.0526324,,-0.0794073,4,0.150361,,0.251503,,0.219865,,0.312074,,0.121185,,0.00432,,0.109172,,0.0848812,,0.0948613,,0.0344463,,0.138631,,0.0988796,,0.0815348,,0.0501903,,0.011924,,0.391443,,0.0134547,,0.00643715,,0.0160365,,0.0633416,,0.151784,,0.0477675,,0.0644743,,0.0104817,,-0.0200661,4,0.00437631,,0.00540463,,0.0644107,,0.0106053,,0.00698178,,-0.00718455,4,0.0283328,,0.0104911,,0.0349641,,0.0353637,,-0.00434399,4,0.0178565,,0.0513262,
06/07/2021 5:32:35,06/07/2021 6:17:03,8.79008,,1.74227,,10.7248,,0.558048,,1.22553,,4.41892,,0.118732,,0.0676295,,0.11081,,0.150648,,4.44153,,2.70442,,0.0651275,,0.142965,,0.0577199,,0.0687552,,0.273914,,0.070847,,0.398603,,0.881662,,0.136877,,0.810746,,0.387419,,0.0714687,,0.291412,,0.213615,,0.212059,,0.115848,,0.277034,,0.368609,,0.240484,,0.185057,,0.041711,,0.85813,,0.0708567,,0.0649481,,0.0911051,,0.13631,,0.288695,,0.0602963,,0.168165,,0.0642782,,-0.0113517,4,0.00344536,,0.00127286,4,0.153395,,0.0223311,,0.0362459,,0.00558642,,0.0900947,,0.0555285,,0.079691,,0.0396708,,0.00458786,,0.0369505,,0.0637995,
06/07/2021 6:34:36,06/07/2021 7:19:05,6.78715,,1.69787,,9.32262,,0.386298,,0.899867,,2.7606,,0.0465202,,0.0325249,,0.0492909,,0.112159,,3.03982,,1.54625,,0.0485186,,0.0733679,,0.0326051,,0.0324452,,0.184656,,-0.00128274,4,0.334241,,0.600101,,0.138674,,0.583158,,0.303806,,0.039915,,0.244692,,0.134253,,0.178764,,0.0826966,,0.239023,,0.225258,,0.178502,,0.131651,,0.0264028,,0.738364,,0.0492212,,0.0350539,,0.0607249,,0.120368,,0.287453,,0.0521132,,0.133299,,0.0534173,,-0.0125692,4,0.00344028,,0.0113204,,0.144812,,-0.00460248,4,0.0448334,,0.00476334,,0.0764786,,0.0467971,,0.0612365,,0.0423227,,0.00342212,,0.0381406,,0.066157,
06/07/2021 7:36:28,06/07/2021 8:20:57,3.46009,,0.913215,,3.58066,,0.234842,,0.456915,,1.52226,,0.00177145,4,0.0111625,4,0.0120047,,0.0592492,,1.79442,,0.773497,,0.0289106,,0.0159727,,0.00458667,,0.00452577,4,0.0961296,,-0.0344755,4,0.181809,,0.403288,,0.241729,,0.410808,,0.179298,,0.0155382,,0.153116,,0.0845602,,0.157923,,0.0630176,,0.208398,,0.114731,,0.130726,,0.0736762,,0.0176995,,0.525873,,0.0263929,,0.0294002,,0.0325463,,0.0784184,,0.209376,,0.0420984,,0.0858638,,0.0217547,,-0.0177493,4,-0.0012349,4,0.0112269,,0.0917511,,-0.00452512,4,0.0184307,,-0.00302781,4,0.0475395,,0.0231008,,0.0473386,,0.0465285,,-3.69E-05,4,0.0253102,,0.0550786,
06/07/2021 8:38:28,06/07/2021 9:22:57,5.29245,,1.50644,,5.78354,,0.346638,,0.557268,,2.13445,,0.0028222,4,0.0285628,,0.00469866,4,0.071392,,3.39841,,1.64775,,0.0307042,,0.0137835,,0.015482,,0.00282333,4,0.174358,,-0.0065388,4,0.260442,,0.620703,,1.01119,,0.567977,,0.213853,,0.0629656,,0.218932,,0.0938896,,0.149123,,0.0776731,,0.206962,,0.381047,,0.154196,,0.0796459,,0.111996,,1.23159,,0.032768,,0.0274884,,0.0448679,,0.111159,,0.279582,,0.0654982,,0.118901,,0.0372295,,-0.014038,4,0.00286272,,-0.00253638,4,0.125984,,0.00581833,,0.030167,,0.00259832,4,0.0693313,,0.0408274,,0.0823228,,0.0443216,,0.000482879,4,0.0325469,,0.068674,
06/07/2021 9:40:17,06/07/2021 10:24:45,3.99145,,0.818557,,3.01624,,0.163312,,0.670164,,2.5556,,-0.00333289,4,-0.00385454,4,0.0176725,,0.0579699,,2.52119,,1.15615,,0.0131083,,0.0191877,,0.0168574,,0.00424419,4,0.152276,,-0.0192293,4,0.266414,,0.51029,,0.310835,,0.440273,,0.181413,,0.0131793,,0.158365,,0.0702628,,0.114506,,0.0378344,,0.165425,,0.116446,,0.119955,,0.0628838,,0.0172263,,0.55055,,0.0202153,,0.0215516,,0.026434,,0.069968,,0.156288,,0.0414597,,0.0744121,,0.0175133,,-0.0193985,4,0.00303948,,0.00799522,,0.0673963,,-0.00910869,4,0.00896492,,-0.00466557,4,0.0193451,,0.0194912,,0.0466611,,0.0496389,,-0.00192061,4,0.0220322,,0.0590752,
06/07/2021 10:42:29,06/07/2021 11:26:56,2.81096,,0.319081,,2.04544,,0.0233542,,0.327067,,0.758148,,-0.0202971,4,-0.0149433,4,,1,0.0141669,,1.04943,,0.527634,,0.00229839,4,-0.0085443,4,-0.00850307,4,-0.00118364,4,0.0703246,,-0.0790787,4,0.111313,,0.371065,,0.153122,,0.29227,,0.0756371,,-0.0147775,4,0.0645605,,0.0264649,,0.0450523,,-0.00418898,4,0.101996,,0.0284856,,0.0438522,,0.0186106,,-0.00396155,4,0.253381,,0.00160604,,0.00315416,,0.0117775,,0.0218657,,0.0440654,,0.137781,,0.0201541,,0.00118472,,-0.023492,4,0.00433978,,0.0125088,,0.0180095,,-0.0207008,4,-0.00322515,4,-0.0118603,4,-0.00414906,4,0.00162741,,0.031607,,0.0680543,,-0.00964089,4,0.0130476,,0.0452848,
06/07/2021 11:45:00,06/07/2021 12:29:28,1.25954,,0.108947,,0.619064,,0.0160621,,0.112088,,0.67719,,-0.0227292,4,-0.0117967,4,-0.014641,4,-0.00238306,4,0.641401,,0.329474,,0.000367521,4,-0.00873934,4,0.00527773,,-0.0103037,4,0.00506465,4,-0.107425,4,0.040349,,0.100309,,0.134369,,0.0891056,,0.0202029,,-0.0262453,4,0.0294153,,-0.00113899,4,0.0178209,,-0.0216616,4,0.080367,,0.00355281,,0.013488,,0.00224318,,-0.00865858,4,0.113277,,-0.00669438,4,-0.00752249,4,-0.00147576,4,0.0153776,,0.0481528,,0.076289,,0.0122721,,-0.00248046,4,-0.0246537,4,,1,0.00298509,,0.00185845,4,-0.0229885,4,-0.00878699,4,-0.0155503,4,-0.0137471,4,-0.00379519,4,0.0256437,,0.0688071,,-0.00126285,4,0.00846728,,0.0464496,
06/07/2021 12:47:26,06/07/2021 13:31:54,1.19545,,0.138069,,0.5207,,0.0249037,,0.221911,,1.356,,-0.0110348,4,-0.0112771,4,-0.0122742,4,0.00583266,,1.26452,,0.424698,,0.00288,4,0.00932346,,0.0690628,,0.00264774,4,0.0495024,,-0.113868,4,0.0561613,,0.128783,,0.0842354,,0.13149,,0.0427314,,-0.0231376,4,0.0698463,,0.000658912,4,0.0309508,,-0.0190522,4,0.117576,,0.00720052,,0.0209645,,0.00488627,,-0.00132339,4,0.166479,,-0.00630581,4,-0.00425649,4,0.00156437,,0.0504237,,0.133025,,0.09588,,0.0436097,,0.00910386,,-0.0230571,4,0.0035017,,0.00602462,,0.022266,,-0.0158743,4,0.00325058,,-0.0126377,4,0.00379901,,0.033379,,0.0646632,,0.064734,,-0.00824934,4,0.0495011,,0.0848215,
06/07/2021 13:49:40,06/07/2021 14:34:08,0.900092,,0.10419,,0.290689,,0.0234164,,0.201938,,1.24598,,-0.0108375,4,-0.0128756,4,-0.00769073,4,0.00351252,4,1.28546,,0.377249,,0.00351353,4,0.00825327,,0.077683,,0.00233091,4,0.0132336,,-0.118925,4,0.0386669,,0.0987329,,0.132393,,0.119646,,0.0305772,,-0.0247915,4,0.0714229,,-0.00354995,4,0.0238518,,-0.0145643,4,0.0961086,,0.00939525,,0.0137032,,-0.00343201,4,-0.00364907,4,0.134906,,-0.00820866,4,-0.00547007,4,-0.00832409,4,0.0466897,,0.0829264,,0.089623,,0.0440009,,-0.00551125,4,-0.024979,4,0.000483565,4,-0.00285217,4,0.0085977,,-0.0190017,4,-0.0131491,4,-0.0173679,4,-0.0106092,4,0.00143258,,0.0414057,,0.0618691,,-0.00967423,4,0.0189889,,0.0622239,
06/07/2021 14:51:54,06/07/2021 15:36:23,1.02111,,0.271996,,0.545544,,0.0716509,,0.267829,,1.90146,,-4.74E-05,4,-0.00732111,4,-0.00179277,4,0.0153681,,1.49149,,0.500667,,0.010166,,0.0341946,,0.0560939,,0.0105512,,0.0581907,,-0.0954265,4,0.0880853,,0.161594,,0.112295,,0.17085,,0.0719763,,-0.0183563,4,0.0765157,,0.0185629,,0.0435192,,-0.00233648,4,0.121333,,0.0128351,,0.0396358,,0.0159392,,-0.000107366,4,0.221493,,-0.000813887,4,0.000532028,4,-0.00197501,4,0.0537271,,0.152794,,0.079682,,0.0517259,,-0.00311431,4,-0.0237053,4,0.00252225,,0.00456234,,0.0227272,,-0.0189767,4,-0.00107395,4,-0.00227237,4,-0.00419079,4,-0.00277964,4,0.0350437,,0.0586816,,-0.0056335,4,0.0119657,,0.0541631,
06/07/2021 15:53:58,06/07/2021 16:38:27,1.29409,,0.436457,,1.44157,,0.134458,,0.200288,,1.08337,,-0.00500301,4,-0.00783738,4,-0.00330734,4,0.00881479,,1.06004,,0.425856,,0.0183367,,0.00523515,,0.026802,,-0.000246433,4,0.0338831,,-0.104319,4,0.0936829,,0.158207,,0.0724207,,0.215455,,0.0769269,,-0.013324,4,0.0781078,,0.0133498,,0.0484899,,0.00313909,,0.106033,,0.0471937,,0.0470778,,0.0185395,,0.00143151,,0.277467,,0.00434478,,0.00375885,,-0.000682475,4,0.0643189,,0.130685,,0.0551671,,0.0622566,,0.000880061,4,-0.0229828,4,0.00148489,,-0.00083695,4,0.0353626,,-0.0195854,4,0.0119696,,-0.012767,4,0.0064608,,0.00224115,,0.0291216,,0.0518486,,-0.00810985,4,0.0140454,,0.0505708,
06/07/2021 16:55:51,06/07/2021 17:40:18,1.12775,,0.221514,,1.33439,,0.0623463,,0.0824347,,0.540195,,-0.0198027,4,-0.0251005,4,-0.0181513,4,-0.00591252,4,0.508274,,0.175146,,0.0102071,,-0.0127643,4,0.00467678,,-0.00911749,4,0.00228736,4,-0.134299,4,0.0313958,,0.10356,,0.128878,,0.117425,,0.0377612,,-0.0234569,4,0.0492018,,-0.00952234,4,0.0249644,,-0.00878794,4,0.0726746,,0.0190174,,0.0231501,,0.00760333,,-0.00473881,4,0.184102,,-0.00319817,4,-0.0033455,4,-0.00603765,4,0.0407876,,0.118802,,0.0415703,,0.0385466,,-0.00371223,4,-0.0236147,4,0.00167811,,-0.00467719,4,0.0176933,,-0.0167105,4,-0.00353909,4,-0.0133042,4,-0.000606516,4,-0.000389133,4,0.0241457,,0.0500496,,-0.0103164,4,0.0109193,,0.0431405,
06/07/2021 17:57:40,06/07/2021 18:42:09,1.16077,,0.723422,,1.02046,,0.124955,,0.115691,,0.658221,,0.0231734,,0.00638045,4,0.0487492,,-0.00222479,4,0.470695,,0.223976,,0.0106568,,-0.00401232,4,-0.00336038,4,-0.00349158,4,-0.00800557,4,-0.126347,4,0.024964,,0.184114,,0.11124,,0.147636,,0.044884,,-0.0195161,4,0.0715208,,-0.00586576,4,0.0333611,,-0.00427606,4,0.0797139,,0.0282857,,0.0305772,,0.0126841,,0.00169649,,0.469207,,-0.000600754,4,-0.00175224,4,-0.00308062,4,0.0543917,,0.176173,,0.0340127,,0.0553042,,-0.00440334,4,-0.0235044,4,0.000647805,4,-0.00738884,4,0.0245029,,-0.0213184,4,-0.00312722,4,-0.0127808,4,0.00344288,,-0.0049544,4,0.0249948,,0.0480937,,-0.00646452,4,0.0075599,,0.0410074,
06/07/2021 18:59:26,06/07/2021 19:43:54,1.4213,,0.364936,,1.44183,,0.0850819,,0.0957375,,0.432409,,-0.0205863,4,-0.0260174,4,-0.0160684,4,-0.00996086,4,0.325417,,0.163535,,0.0101536,,-0.0104762,4,-0.00648913,4,-0.0108394,4,-0.000204818,4,-0.135227,4,0.0117187,,0.135444,,0.104788,,0.122598,,0.0387162,,-0.0219389,4,0.0250535,,-0.0101971,4,0.0284627,,-0.00952623,4,0.0778242,,0.026822,,0.0282839,,0.00722628,,-0.00401339,4,0.224396,,-0.00225816,4,-0.00393316,4,-0.00318639,4,0.0363536,,0.12294,,0.0404621,,0.0380673,,-0.00385905,4,-0.0225751,4,0.000364418,4,-0.00210701,4,0.0232924,,-0.021183,4,-0.00376254,4,-0.00625238,4,0.000968699,4,-0.00339144,4,0.019684,,0.0471662,,-0.00908561,4,0.00780506,,0.0392658,
06/07/2021 20:01:07,06/07/2021 20:45:35,1.96726,,0.377694,,0.765087,,0.0862507,,0.195729,,0.757131,,-0.0108891,4,-0.0205915,4,-0.00659328,4,0.0128398,,0.983093,,0.403743,,0.0112789,,0.0141917,,0.00361447,4,0.000816651,4,0.0227235,,-0.0998871,4,0.065942,,0.199698,,0.0307814,,0.178539,,0.0737934,,-0.0142673,4,0.0661973,,0.00872892,,0.0493437,,0.00118987,4,0.0935731,,0.0367654,,0.0413109,,0.0204481,,-0.00101494,4,0.215358,,7.46E-05,4,-0.000869735,4,-0.000535819,4,0.037529,,0.112582,,0.0395459,,0.0383765,,-0.00088377,4,-0.0236205,4,0.000382126,4,-0.00590448,4,0.0237377,,-0.0342997,4,-0.000427321,4,-0.0125472,4,0.00204127,,0.000679013,4,0.0201387,,0.0434549,,-0.00845538,4,0.0103233,,0.0384818,
06/07/2021 22:04:51,06/07/2021 22:49:19,1.93272,,0.332131,,2.7157,,0.0868828,,0.219505,,0.739096,,-0.0136842,4,-0.0173039,4,-0.0172953,4,0.0229396,,0.566399,,0.303724,,0.0137709,,0.00140605,4,0.00516338,,0.00489662,4,0.067662,,0.0477087,,0.119151,,0.145195,,0.0200334,,0.181371,,0.0667743,,-0.0166134,4,0.0581362,,0.00233153,,0.0370935,,0.000416258,4,0.083843,,0.0569055,,0.0403449,,0.0183317,,0.00115832,,0.276271,,0.00334468,,0.00225923,,0.00603077,,0.040654,,0.126308,,0.0456835,,0.0419078,,0.00614491,,-0.0191302,4,0.000735738,4,-0.00818434,4,0.037894,,-0.0159772,4,0.00465821,,-0.00710212,4,0.0216523,,0.00611435,,0.0252856,,0.0367638,,-0.0051274,4,0.0213897,,0.0727951,
06/07/2021 23:06:35,06/07/2021 23:51:03,8.14998,,0.636433,,4.11059,,0.110019,,0.668317,,2.05069,,-0.0190974,4,-0.0164258,4,-0.0132081,4,0.0451703,,1.04846,,0.748245,,0.0115684,,-0.00354944,4,-0.00114975,4,0.00513487,4,0.130561,,-0.0170559,4,0.155867,,0.410219,,0.0052117,4,0.392098,,0.124718,,0.00199685,4,0.091339,,0.06252,,0.083417,,0.0230608,,0.147939,,0.0955029,,0.100995,,0.0763219,,0.0147075,,0.460577,,0.0219685,,0.0210263,,0.0329933,,0.0683584,,0.15963,,0.0652308,,0.0707797,,0.0289502,,-0.0183109,4,0.000883507,,-0.00200501,4,0.0717066,,-0.0151484,4,0.0217476,,-0.00539311,4,0.0265425,,0.0152954,,0.0396092,,0.0349095,,-0.00459055,4,0.0184683,,0.0577929,
06/08/2021 0:08:18,06/08/2021 0:52:46,10.679,,0.938812,,8.92488,,0.213474,,0.987492,,2.4046,,-0.012363,4,-0.00471744,4,-0.00474031,4,0.0665221,,1.55448,,0.977075,,0.0203302,,0.0196464,,0.0088688,,0.0044722,4,0.179876,,-0.0226358,4,0.212992,,0.654369,,0.00772289,4,0.483747,,0.231086,,0.0174552,,0.158671,,0.113512,,0.126981,,0.0563592,,0.21183,,0.142234,,0.156174,,0.115567,,0.0271902,,0.7829,,0.0399812,,0.0384874,,0.0537119,,0.121859,,0.404742,,0.0734326,,0.140895,,0.048108,,-0.0133778,4,0.00100966,,0.00998327,,0.130302,,-0.00145535,4,0.0290097,,0.00193496,4,0.0679183,,0.0366487,,0.0593486,,0.0388509,,0.00181756,4,0.029451,,0.0632833,
